strategy_id,symbol,timeframe,stage_reached,status,error,counts_as_attempt,tradable,tradability_judged,spread_atr_ratio,spread_stop_share,tradability_reason,gate_passed,gate_signals,gate_best_net_points,gate_best_p_value,gate_verdict,expected_ambiguous_share,ambiguity_flag,run_id,bars,trades,net_pnl,final_equity,sharpe_per_trade,sharpe_annualized,mean_r,win_rate,max_drawdown_pct,p_value,ambiguous_share,band_money,signals,gate_rejected,gate_rejected_share,structural_rejected_share,discretionary_rejected_share,equity_rejected_share,gates_materially_altered,top_gate,top_gate_share,gate_warnings,spread_charged_median,spread_zero_share,spread_trustworthy,spread_measured_share,spread_assumed_bars,relaxed_trades,relaxed_net_pnl,relaxed_sharpe_per_trade,relaxed_verdict,permutation_p_value,permutation_kind,permutation_iterations
ma-crossover,USDCAD.r,D1,gate,stopped at gate zero,,True,True,True,0.006510206023604206,0.003255103011802103,"spread is 0.7% of one ATR (5 of 768 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,10,435.22783882783654,0.2171767136824474,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net +435.23 pt over 5 observations, but p=0.217 (standard error 501.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.008403361344537815,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XTIUSD,H4,gate,stopped at gate zero,,True,True,True,0.03646448827569436,0.01823224413784718,"spread is 3.6% of one ATR (30 of 823 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,53,1848.825962888125,0.08931182138339633,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +1848.83 pt over 26 observations, but p=0.089 (standard error 1336.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.03666666666666667,False,,10094,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XTIUSD,D1,gate,stopped at gate zero,,True,True,True,0.01314985639032265,0.006574928195161325,"spread is 1.3% of one ATR (30 of 2281 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,10,9086.053514376998,0.0612738803172741,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +9086.05 pt over 4 observations, but p=0.061 (standard error 4257.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.03937007874015748,False,,1685,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XBRUSD,H1,gate,stopped at gate zero,,True,True,True,0.07355337738489766,0.03677668869244883,"spread is 7.4% of one ATR (30 of 408 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-28): for the earlier bars it is an assumption, not a measurement",False,219,258.52661527477653,0.11700112640724802,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 30 bars with net +258.53 pt over 109 observations, but p=0.117 (standard error 216.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04171741778319123,False,,35149,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XBRUSD,H4,gate,stopped at gate zero,,True,True,True,0.03858196341765645,0.019290981708828224,"spread is 3.9% of one ATR (30 of 778 points), 1.9% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,55,1714.550863552068,0.1221437157707772,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +1714.55 pt over 27 observations, but p=0.122 (standard error 1439.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.035632183908045977,False,,10066,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
ma-crossover,XBRUSD,D1,gate,stopped at gate zero,,True,True,True,0.014020380705156456,0.007010190352578228,"spread is 1.4% of one ATR (30 of 2140 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,10,7725.477898782833,0.07937559571779229,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +7725.48 pt over 4 observations, but p=0.079 (standard error 4138.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.031496062992125984,False,,1681,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAUUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.012728058057192923,0.006364029028596461,"spread is 1.3% of one ATR (7 of 550 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,1272,505.32851877626706,0.053720086546470536,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +505.33 pt over 737 observations, but p=0.054 (standard error 313.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.14549468191852297,False,,38510,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAUUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.006385539213631889,0.0031927696068159445,"spread is 0.6% of one ATR (7 of 1096 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,363,872.2714310917743,0.0757483798428148,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +872.27 pt over 123 observations, but p=0.076 (standard error 604.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.15417488494411571,False,,10076,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAUUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.002362462220752431,0.0011812311103762156,"spread is 0.2% of one ATR (7 of 2963 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,48,3122.5007798440333,0.1575130988116218,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 15 bars with net +3122.50 pt over 10 observations, but p=0.158 (standard error 2934.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.1586998087954111,False,,1682,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAGUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.09745965302803648,0.04872982651401824,"spread is 9.7% of one ATR (13 of 133 points), 4.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,1175,-8.067956222241515,0.6630673350054315,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 5 bars with net -8.07 pt over 646 observations, but p=0.663 (standard error 19.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.23500627352572148,True,,38517,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAGUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.047892780583584524,0.023946390291792262,"spread is 4.8% of one ATR (13 of 271 points), 2.4% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,339,51.33229409699996,0.3230303414045459,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 15 bars with net +51.33 pt over 154 observations, but p=0.323 (standard error 111.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.2570841889117043,True,,10079,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAGUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.018251616491909286,0.009125808245954643,"spread is 1.8% of one ATR (13 of 712 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,51,689.9357680925478,0.06399081498880177,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +689.94 pt over 18 observations, but p=0.064 (standard error 431.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.2983293556085919,True,,1682,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAUEUR.r,H1,gate,stopped at gate zero,,True,True,True,0.01997877587435218,0.00998938793717609,"spread is 2.0% of one ATR (10 of 501 points), 1.0% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-21): for the earlier bars it is an assumption, not a measurement",False,986,268.0833033753768,0.1961806577844908,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +268.08 pt over 570 observations, but p=0.196 (standard error 313.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.13862278823396823,False,,30777,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XAUEUR.r,D1,gate,stopped at gate zero,,True,True,True,0.0037239237659102654,0.0018619618829551327,"spread is 0.4% of one ATR (10 of 2685 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-04-04, after this series begins (2021-06-20): for the earlier bars it is an assumption, not a measurement",False,28,7435.808020050121,0.08282579883763797,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 15 bars with net +7435.81 pt over 6 observations, but p=0.083 (standard error 4583.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.1288056206088993,False,,1345,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,EURUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.007679899323800575,0.0038399496619002877,"spread is 0.8% of one ATR (1 of 130 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-02): for the earlier bars it is an assumption, not a measurement",False,1254,16.479940232810414,0.05722809217188718,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net +16.48 pt over 633 observations, but p=0.057 (standard error 10.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.062405961166439775,False,,41530,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,GBPUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.00859340881828639,0.004296704409143195,"spread is 0.9% of one ATR (3 of 349 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,243,101.78872429283848,0.3280047454110304,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +101.79 pt over 122 observations, but p=0.328 (standard error 228.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.04353518821603928,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,USDJPY.r,H1,gate,stopped at gate zero,,True,True,True,0.014470336124596027,0.007235168062298013,"spread is 1.4% of one ATR (3 of 207 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,1061,33.90861938860276,0.3089134178541608,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +33.91 pt over 459 observations, but p=0.309 (standard error 67.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.06700838769804288,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,USDJPY.r,H4,gate,stopped at gate zero,,True,True,True,0.006604612117296079,0.0033023060586480396,"spread is 0.7% of one ATR (3 of 454 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,261,62.63656728575907,0.386619638490845,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +62.64 pt over 90 observations, but p=0.387 (standard error 216.7 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.05583585603767239,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,USDJPY.r,D1,gate,stopped at gate zero,,True,True,True,0.0023921618614187517,0.0011960809307093759,"spread is 0.2% of one ATR (3 of 1254 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,40,2069.4362086956476,0.2023346402005295,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +2069.44 pt over 23 observations, but p=0.202 (standard error 2435.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.03745318352059925,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,USDCAD.r,H1,gate,stopped at gate zero,,True,True,True,0.03648764786316221,0.018243823931581107,"spread is 3.6% of one ATR (5 of 137 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,982,35.0826375376568,0.16891439614489623,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +35.08 pt over 450 observations, but p=0.169 (standard error 36.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.050655649362313634,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,USDCAD.r,H4,gate,stopped at gate zero,,True,True,True,0.017307692096939768,0.008653846048469884,"spread is 1.7% of one ATR (5 of 289 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,237,256.371442370331,0.08633158887076986,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +256.37 pt over 99 observations, but p=0.086 (standard error 186.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.046570169918187534,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
rsi-mean-reversion,XBRUSD,D1,gate,stopped at gate zero,,True,True,True,0.014020380705156456,0.007010190352578228,"spread is 1.4% of one ATR (30 of 2140 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,46,9735.675947371015,0.018420555639157565,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +9735.68 pt over 13 observations, but p=0.018 (standard error 4146.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.09392265193370167,False,,1681,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,XAGUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.047892780583584524,0.023946390291792262,"spread is 4.8% of one ATR (13 of 271 points), 2.4% of a 2x ATR stop. The spread was measured from 2025-04-03, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,609,255.6724254660936,0.052371559495212994,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 30 bars with net +255.67 pt over 285 observations, but p=0.052 (standard error 157.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.16825095057034223,False,,10079,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,EURUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.007679899323800575,0.0038399496619002877,"spread is 0.8% of one ATR (1 of 130 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-02): for the earlier bars it is an assumption, not a measurement",False,2710,13.91912544932394,0.19533399089905035,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +13.92 pt over 1334 observations, but p=0.195 (standard error 16.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0255359394703657,False,,41530,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,EURUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.0036368097491996437,0.0018184048745998218,"spread is 0.4% of one ATR (1 of 275 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-02): for the earlier bars it is an assumption, not a measurement",False,633,27.19573967030582,0.17891235660745108,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net +27.20 pt over 324 observations, but p=0.179 (standard error 29.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.006702412868632707,False,,10385,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,EURUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.0013375010023585125,0.0006687505011792563,"spread is 0.1% of one ATR (1 of 748 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2020-01-01): for the earlier bars it is an assumption, not a measurement",False,109,152.24149323887033,0.18379582637752812,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net +152.24 pt over 51 observations, but p=0.184 (standard error 167.4 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0,False,,1732,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,GBPUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.018020655893110193,0.009010327946555097,"spread is 1.8% of one ATR (3 of 166 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,2158,14.139818681523352,0.379479060835474,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +14.14 pt over 1057 observations, but p=0.379 (standard error 46.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.032229965156794424,False,,32848,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,GBPUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.00859340881828639,0.004296704409143195,"spread is 0.9% of one ATR (3 of 349 points), 0.4% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,493,23.16909555825764,0.39528566969096546,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 30 bars with net +23.17 pt over 246 observations, but p=0.395 (standard error 87.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.018726591760299626,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,GBPUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.0032331466889170043,0.0016165733444585021,"spread is 0.3% of one ATR (3 of 928 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-04-30, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,86,619.6421755725231,0.184292698294656,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 60 bars with net +619.64 pt over 40 observations, but p=0.184 (standard error 681.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.01694915254237288,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,USDJPY.r,D1,gate,stopped at gate zero,,True,True,True,0.0023921618614187517,0.0011960809307093759,"spread is 0.2% of one ATR (3 of 1254 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,90,958.8664000000008,0.24925110068871636,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 120 bars with net +958.87 pt over 50 observations, but p=0.249 (standard error 1406.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,AUDUSD.r,H1,gate,stopped at gate zero,,True,True,True,0.025799096276849957,0.012899548138424978,"spread is 2.6% of one ATR (3 of 116 points), 1.3% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,2001,-0.03100592393549384,0.5017117648965581,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 5 bars with net -0.03 pt over 1004 observations, but p=0.502 (standard error 7.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.022310361923648984,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,AUDUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.012199373219038539,0.006099686609519269,"spread is 1.2% of one ATR (3 of 246 points), 0.6% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,487,-6.851815324643738,0.6069025900952192,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net -6.85 pt over 250 observations, but p=0.607 (standard error 25.2 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.004608294930875576,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,AUDUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.004762306669942238,0.002381153334971119,"spread is 0.5% of one ATR (3 of 630 points), 0.2% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,74,-37.92212652212659,0.5921485338157075,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net -37.92 pt over 37 observations, but p=0.592 (standard error 161.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.0,False,,1370,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,USDCAD.r,H1,gate,stopped at gate zero,,True,True,True,0.03648764786316221,0.018243823931581107,"spread is 3.6% of one ATR (5 of 137 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,2134,3.314389643055076,0.4484634024776579,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +3.31 pt over 977 observations, but p=0.448 (standard error 25.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.019896193771626297,False,,32849,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,USDCAD.r,H4,gate,stopped at gate zero,,True,True,True,0.017307692096939768,0.008653846048469884,"spread is 1.7% of one ATR (5 of 289 points), 0.9% of a 2x ATR stop. The spread was measured from 2025-05-01, after this series begins (2021-05-25): for the earlier bars it is an assumption, not a measurement",False,497,46.816168203041045,0.07649680620012533,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 5 bars with net +46.82 pt over 226 observations, but p=0.076 (standard error 32.6 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.013133208255159474,False,,8214,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,XTIUSD,H1,gate,stopped at gate zero,,True,True,True,0.07499984076297975,0.037499920381489873,"spread is 7.5% of one ATR (30 of 400 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,2452,155.62222848317643,0.124844208267202,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +155.62 pt over 1162 observations, but p=0.125 (standard error 135.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.045640885487838206,False,,38564,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,XTIUSD,H4,gate,stopped at gate zero,,True,True,True,0.03646448827569436,0.01823224413784718,"spread is 3.6% of one ATR (30 of 823 points), 1.8% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,589,110.25422634942183,0.34376796224909767,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +110.25 pt over 309 observations, but p=0.344 (standard error 273.9 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.037578288100208766,False,,10094,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,XTIUSD,D1,gate,stopped at gate zero,,True,True,True,0.01314985639032265,0.006574928195161325,"spread is 1.3% of one ATR (30 of 2281 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-23): for the earlier bars it is an assumption, not a measurement",False,94,1069.910271903323,0.24123430666937462,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 30 bars with net +1069.91 pt over 50 observations, but p=0.241 (standard error 1511.8 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.03968253968253968,False,,1685,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,XBRUSD,H1,gate,stopped at gate zero,,True,True,True,0.07355337738489766,0.03677668869244883,"spread is 7.4% of one ATR (30 of 408 points), 3.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-28): for the earlier bars it is an assumption, not a measurement",False,2126,107.77564609276362,0.15949166233390477,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +107.78 pt over 988 observations, but p=0.159 (standard error 108.1 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.041558441558441565,False,,35149,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,XBRUSD,H4,gate,stopped at gate zero,,True,True,True,0.03858196341765645,0.019290981708828224,"spread is 3.9% of one ATR (30 of 778 points), 1.9% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,608,81.96670957315165,0.22421626523509697,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 5 bars with net +81.97 pt over 323 observations, but p=0.224 (standard error 108.0 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.03695652173913044,False,,10066,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-breakout,XBRUSD,D1,gate,stopped at gate zero,,True,True,True,0.014020380705156456,0.007010190352578228,"spread is 1.4% of one ATR (30 of 2140 points), 0.7% of a 2x ATR stop. The spread was measured from 2025-02-14, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,87,1371.7355811889959,0.16508800400721013,"DOES NOT PASS: no horizon beats the spread with significance. The best is long at 15 bars with net +1371.74 pt over 46 observations, but p=0.165 (standard error 1393.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.02586206896551724,False,,1681,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,XAUUSD.r,H4,gate,stopped at gate zero,,True,True,True,0.006385539213631889,0.0031927696068159445,"spread is 0.6% of one ATR (7 of 1096 points), 0.3% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,599,599.1039170172303,0.1579540526110822,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 60 bars with net +599.10 pt over 341 observations, but p=0.158 (standard error 596.5 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.15196242871519625,False,,10076,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
bollinger-mean-reversion,XAUUSD.r,D1,gate,stopped at gate zero,,True,True,True,0.002362462220752431,0.0011812311103762156,"spread is 0.2% of one ATR (7 of 2963 points), 0.1% of a 2x ATR stop. The spread was measured from 2025-04-02, after this series begins (2020-02-27): for the earlier bars it is an assumption, not a measurement",False,103,655.2462387964079,0.45503774829251054,"DOES NOT PASS: no horizon beats the spread with significance. The best is short at 120 bars with net +655.25 pt over 64 observations, but p=0.455 (standard error 5778.3 pt): indistinguishable from zero. No SL/TP combination can rescue a signal without an edge.",0.1532567049808429,False,,1682,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,
